"1000","194","93","456.86","3"
"1001","272","64","25.59","26"
"1002","190","5","134.23","86"
"1003","336","64","32.52","88"
"1004","350","62","73.89","5"
"1005","88","81","477.88","54"
"1006","107","21","28.31","66"
"1007","196","32","434.14","100"
"1008","404","35","208.10","14"
"1009","43","84","154.77","74"
"1010","364","73","333.38","7"
"1011","152","29","119.54","11"
"1012","178","1","263.00","84"
"1013","454","4","167.09","9"
"1014","100","60","465.10","46"
"1015","14","14","204.90","57"
"1016","187","28","74.54","87"
"1017","308","13","55.70","81"
"1018","409","52","345.02","81"
"1019","9","94","299.36","75"
"1020","89","56","458.55","48"
"1021","420","80","189.94","76"
"1022","40","39","149.19","26"
"1023","396","19","454.58","69"
"1024","370","73","79.07","49"
"1025","60","99","78.31","52"
"1026","111","9","60.93","83"
"1027","309","51","137.17","43"
"1028","7","65","341.09","23"
"1029","12","46","145.07","1"
"1030","448","51","354.32","76"
"1031","28","99","238.55","27"
"1032","488","66","241.40","2"
"1033","38","20","355.44","98"
"1034","69","42","97.19","6"
"1035","307","76","68.07","99"
"1036","66","95","286.10","93"
"1037","289","47","10.59","78"
"1038","230","46","377.31","48"
"1039","185","11","359.24","25"
"1040","168","55","320.57","55"
"1041","308","27","30.65","17"
"1042","434","24","170.50","74"
"1043","490","7","145.31","62"
"1044","474","18","104.92","24"
"1045","0","95","473.50","26"
"1046","291","94","54.32","87"
"1047","305","99","112.00","51"
"1048","8","57","97.83","27"
"1049","215","50","223.53","20"
"1050","483","83","0.88","55"
"1051","83","7","369.54","12"
"1052","299","36","256.69","27"
"1053","379","86","189.94","100"
"1054","140","27","406.58","48"
"1055","423","44","137.09","7"
"1056","443","45","457.50","92"
"1057","13","92","408.42","72"
"1058","23","96","81.05","40"
"1059","472","78","283.59","22"
"1060","239","89","30.91","74"
"1061","415","9","355.35","3"
"1062","332","87","258.20","69"
"1063","369","56","199.50","84"
"1064","426","84","497.01","55"
"1065","370","74","373.72","7"
"1066","362","56","104.99","89"
"1067","170","77","429.08","79"
"1068","26","37","8.07","51"
"1069","297","9","471.63","40"
"1070","385","96","450.03","55"
"1071","458","90","118.22","74"
"1072","52","88","387.60","88"
"1073","91","65","112.11","92"
"1074","94","73","114.94","64"
"1075","345","72","473.74","52"
"1076","204","25","142.59","44"
"1077","173","83","324.40","61"
"1078","400","19","178.49","41"
"1079","206","37","172.59","29"
"1080","367","4","219.12","45"
"1081","20","97","430.60","20"
"1082","175","73","82.25","79"
"1083","176","62","46.84","63"
"1084","144","42","183.12","51"
"1085","225","78","264.02","30"
"1086","152","38","107.34","14"
"1087","186","87","167.95","6"
"1088","397","57","108.97","1"
"1089","422","88","185.98","98"
"1090","326","87","493.62","100"
"1091","143","90","291.62","59"
"1092","462","41","101.05","67"
"1093","450","49","410.45","37"
"1094","52","85","173.62","50"
"1095","421","0","77.69","21"
"1096","365","53","313.89","68"
"1097","209","70","242.05","70"
"1098","304","3","72.06","64"
"1099","53","17","418.55","10"
"1100","52","50","310.34","45"
"1101","104","71","395.86","3"
"1102","499","47","288.81","64"
"1103","332","45","69.98","15"
"1104","254","64","285.93","82"
"1105","350","12","172.62","17"
"1106","197","10","121.01","8"
"1107","391","38","314.12","57"
"1108","306","56","436.46","84"
"1109","352","84","92.02","17"
"1110","60","57","252.68","48"
"1111","34","29","132.60","55"
"1112","108","53","170.23","81"
"1113","456","94","122.81","57"
"1114","373","73","239.71","1"
"1115","155","97","124.78","49"
"1116","422","62","358.55","84"
"1117","387","32","448.32","81"
"1118","497","96","179.90","73"
"1119","208","26","128.48","83"
"1120","262","13","217.38","33"
"1121","200","88","394.47","58"
"1122","283","81","358.61","33"
"1123","155","6","491.29","48"
"1124","108","1","455.54","17"
"1125","21","84","45.37","82"
"1126","341","73","255.78","42"
"1127","370","89","434.39","70"
"1128","495","95","330.05","38"
"1129","345","67","161.11","69"
"1130","160","3","307.22","6"
"1131","19","73","98.86","0"
"1132","93","87","287.08","26"
"1133","260","62","172.49","45"
"1134","383","11","262.60","33"
"1135","378","89","165.78","12"
"1136","132","28","497.99","52"
"1137","103","64","417.42","2"
"1138","45","99","342.62","53"
"1139","455","82","467.38","5"
"1140","418","17","495.37","94"
"1141","389","49","393.05","88"
"1142","265","34","272.46","9"
"1143","404","68","23.33","48"
"1144","232","51","90.13","57"
"1145","466","58","160.46","40"
"1146","11","79","100.73","27"
"1147","400","6","102.57","34"
"1148","246","6","84.15","39"
"1149","227","33","486.39","97"
"1150","291","79","113.12","96"
"1151","205","15","432.50","57"
"1152","95","95","100.29","7"
"1153","436","22","307.00","59"
"1154","54","25","391.90","47"
"1155","15","18","39.46","84"
"1156","55","6","417.54","12"
"1157","218","42","83.51","77"
"1158","97","49","99.59","98"
"1159","55","56","375.37","26"
"1160","455","43","391.62","9"
"1161","319","48","353.03","89"
"1162","184","76","243.41","72"
"1163","34","13","452.47","62"
"1164","68","73","299.51","85"
"1165","188","55","479.37","63"
"1166","128","1","486.00","94"
"1167","91","26","67.71","2"
"1168","238","95","176.10","63"
"1169","98","65","221.02","27"
"1170","66","67","63.92","76"
"1171","310","96","141.86","44"
"1172","14","60","377.40","45"
"1173","335","25","42.55","74"
"1174","232","25","71.52","37"
"1175","232","68","175.75","93"
"1176","26","66","427.91","16"
"1177","135","6","119.97","77"
"1178","75","27","434.54","50"
"1179","290","46","405.33","90"
"1180","90","26","200.84","43"
"1181","73","12","337.34","31"
"1182","135","12","278.64","96"
"1183","389","48","481.74","24"
"1184","331","75","395.09","76"
"1185","167","8","285.55","16"
"1186","384","60","436.35","98"
"1187","137","39","408.78","44"
"1188","421","57","126.85","0"
"1189","344","18","386.40","39"
"1190","246","96","128.41","38"
"1191","330","87","27.12","38"
"1192","411","9","235.31","83"
"1193","402","27","176.66","46"
"1194","143","57","293.77","44"
"1195","362","12","471.95","62"
"1196","141","63","160.82","37"
"1197","141","1","367.11","19"
"1198","207","81","68.41","97"
"1199","485","81","107.84","85"
"1200","300","16","300.33","33"
"1201","148","26","446.28","37"
"1202","148","46","106.20","96"
"1203","265","13","318.41","32"
"1204","310","86","45.76","17"
"1205","346","9","53.43","0"
"1206","191","8","471.62","40"
"1207","59","86","241.33","9"
"1208","259","21","458.84","45"
"1209","384","85","320.48","59"
"1210","379","4","245.29","39"
"1211","488","22","139.29","15"
"1212","194","44","1.11","65"
"1213","425","22","387.28","82"
"1214","101","81","41.59","87"
"1215","190","9","231.82","41"
"1216","149","51","31.15","2"
"1217","469","41","327.15","32"
"1218","262","14","385.67","27"
"1219","350","78","215.00","27"
"1220","318","33","234.17","18"
"1221","375","7","318.06","59"
"1222","366","47","218.93","71"
"1223","160","33","156.12","8"
"1224","416","10","145.42","13"
"1225","3","88","260.39","21"
"1226","435","21","406.06","35"
"1227","145","4","498.64","7"
"1228","441","82","341.79","64"
"1229","468","79","174.72","25"
"1230","282","93","192.42","86"
"1231","182","33","18.62","84"
"1232","90","73","59.05","11"
"1233","391","19","321.95","49"
"1234","379","11","26.14","14"
"1235","486","33","104.29","76"
"1236","186","58","116.28","60"
"1237","358","2","421.92","89"
"1238","409","4","180.29","41"
"1239","293","60","297.95","72"
"1240","5","67","55.92","61"
"1241","25","73","472.17","25"
"1242","295","68","211.04","70"
"1243","234","49","148.26","18"
"1244","310","30","442.65","88"
"1245","213","91","276.03","79"
"1246","207","47","229.19","31"
"1247","380","56","98.94","39"
"1248","302","86","187.56","100"
"1249","496","48","32.51","50"
"1250","91","63","224.86","73"
"1251","486","1","104.71","17"
"1252","109","78","131.59","54"
"1253","450","96","424.46","29"
"1254","250","86","45.79","21"
"1255","485","49","225.32","74"
"1256","364","13","368.05","55"
"1257","275","0","459.94","74"
"1258","425","72","153.16","68"
"1259","365","78","275.62","73"
"1260","353","39","472.86","14"
"1261","96","39","416.63","15"
"1262","445","39","121.25","95"
"1263","315","55","32.33","30"
"1264","423","33","190.50","10"
"1265","42","31","180.96","98"
"1266","93","95","8.70","27"
"1267","91","68","151.37","90"
"1268","347","50","128.98","42"
"1269","248","74","282.27","33"
"1270","220","33","267.62","58"
"1271","374","96","278.83","41"
"1272","467","31","4.06","28"
"1273","299","88","11.98","31"
"1274","42","76","209.94","49"
"1275","31","68","241.99","51"
"1276","296","51","205.09","2"
"1277","137","84","329.15","28"
"1278","64","23","99.79","18"
"1279","243","71","166.81","43"
"1280","226","80","478.44","56"
"1281","348","43","135.44","88"
"1282","123","16","341.14","71"
"1283","375","98","262.27","56"
"1284","201","1","328.44","64"
"1285","494","65","452.24","71"
"1286","265","6","295.45","19"
"1287","270","80","489.09","60"
"1288","272","26","127.84","39"
"1289","273","79","410.76","5"
"1290","208","57","266.14","96"
"1291","111","41","244.12","53"
"1292","195","50","78.41","31"
"1293","373","57","50.85","16"
"1294","211","65","403.66","26"
"1295","293","7","475.20","80"
"1296","188","34","263.08","12"
"1297","185","66","172.62","7"
"1298","118","16","274.84","22"
"1299","231","23","157.05","56"
"1300","0","18","386.31","62"
"1301","492","84","22.89","97"
"1302","365","91","248.19","21"
"1303","36","4","218.39","53"
"1304","242","80","427.04","70"
"1305","143","94","177.73","57"
"1306","381","4","418.21","55"
"1307","123","11","267.04","94"
"1308","275","29","410.02","56"
"1309","179","96","303.54","12"
"1310","361","80","105.41","80"
"1311","356","48","129.07","81"
"1312","208","27","193.87","0"
"1313","113","13","378.27","2"
"1314","332","22","369.38","31"
"1315","375","24","218.86","71"
"1316","191","82","55.62","6"
"1317","293","90","151.31","39"
"1318","145","23","325.55","78"
"1319","290","75","151.94","28"
"1320","403","18","241.93","13"
"1321","279","9","9.77","20"
"1322","126","30","167.60","14"
"1323","23","23","85.95","36"
"1324","60","28","377.79","52"
"1325","132","9","123.76","92"
"1326","96","38","423.23","21"
"1327","334","31","387.36","9"
"1328","219","0","384.13","27"
"1329","349","14","344.60","33"
"1330","80","8","157.42","80"
"1331","101","93","43.49","61"
"1332","152","34","426.27","99"
"1333","420","73","35.72","27"
"1334","13","31","223.97","49"
"1335","298","73","319.74","73"
"1336","105","4","190.22","95"
"1337","316","89","403.15","59"
"1338","339","76","232.88","34"
"1339","476","22","378.24","77"
"1340","281","64","16.38","15"
"1341","390","23","234.65","43"
"1342","198","47","102.97","55"
"1343","140","77","434.30","63"
"1344","129","44","57.33","14"
"1345","408","15","91.19","32"
"1346","476","4","265.59","56"
"1347","13","25","311.01","54"
"1348","156","49","494.49","85"
"1349","26","49","296.16","90"
"1350","456","79","183.28","47"
"1351","436","88","308.84","39"
"1352","153","30","391.44","89"
"1353","440","69","280.36","7"
"1354","125","45","142.75","53"
"1355","287","94","175.77","63"
"1356","302","29","344.16","64"
"1357","306","8","87.89","84"
"1358","141","21","88.48","31"
"1359","193","63","395.07","72"
"1360","417","23","91.18","61"
"1361","151","10","454.99","79"
"1362","452","55","249.40","54"
"1363","302","24","190.24","50"
"1364","371","18","496.80","11"
"1365","123","24","214.90","65"
"1366","302","56","273.11","13"
"1367","277","45","150.79","44"
"1368","332","47","459.67","90"
"1369","224","61","416.40","34"
"1370","131","81","440.69","40"
"1371","248","62","309.62","64"
"1372","445","46","427.35","32"
"1373","367","13","335.34","35"
"1374","46","99","495.35","11"
"1375","221","3","350.48","65"
"1376","243","58","239.29","17"
"1377","20","24","352.74","63"
"1378","5","60","386.26","42"
"1379","282","18","375.70","52"
"1380","26","56","47.12","60"
"1381","6","85","396.00","71"
"1382","491","13","287.08","39"
"1383","405","35","229.66","0"
"1384","104","54","420.99","69"
"1385","337","15","204.53","53"
"1386","416","58","383.81","34"
"1387","173","33","33.13","38"
"1388","449","75","236.34","94"
"1389","460","81","457.89","56"
"1390","66","48","61.34","33"
"1391","315","60","137.30","63"
"1392","107","18","43.25","51"
"1393","1","44","390.33","19"
"1394","78","73","378.11","42"
"1395","202","52","175.84","97"
"1396","51","48","31.99","15"
"1397","229","61","298.95","7"
"1398","93","9","435.31","98"
"1399","83","22","223.85","58"
"1400","196","98","341.97","92"
"1401","45","43","188.31","1"
"1402","270","73","200.57","5"
"1403","367","64","126.98","34"
"1404","197","43","428.74","69"
"1405","237","94","418.97","52"
"1406","124","97","153.06","36"
"1407","114","71","341.90","53"
"1408","376","73","75.23","66"
"1409","419","63","426.73","18"
"1410","219","71","128.55","62"
"1411","285","61","6.70","45"
"1412","91","94","248.67","0"
"1413","285","80","289.60","54"
"1414","327","86","378.23","19"
"1415","69","37","482.68","75"
"1416","428","47","481.77","18"
"1417","296","82","223.54","65"
"1418","78","57","359.92","54"
"1419","473","24","225.74","19"
"1420","462","45","77.81","45"
"1421","39","31","431.47","78"
"1422","477","45","403.63","71"
"1423","265","23","313.65","69"
"1424","458","32","234.58","43"
"1425","220","22","37.87","74"
"1426","397","94","360.67","86"
"1427","427","14","178.18","72"
"1428","234","34","410.82","76"
"1429","187","54","108.87","92"
"1430","251","58","393.77","0"
"1431","82","44","124.72","78"
"1432","447","61","155.14","2"
"1433","366","80","323.81","3"
"1434","468","34","298.87","91"
"1435","211","64","82.14","38"
"1436","261","4","414.07","3"
"1437","227","46","414.38","32"
"1438","162","37","159.84","9"
"1439","377","74","402.94","59"
"1440","472","82","405.16","62"
"1441","179","44","363.47","51"
"1442","105","17","126.30","68"
"1443","117","12","403.21","91"
"1444","199","77","295.29","45"
"1445","159","99","221.35","63"
"1446","461","76","471.39","19"
"1447","235","19","199.16","47"
"1448","453","79","310.65","55"
"1449","54","31","398.42","56"
"1450","385","53","93.26","25"
"1451","469","18","161.95","92"
"1452","277","7","95.55","37"
"1453","254","44","235.43","61"
"1454","306","85","67.02","28"
"1455","114","73","278.85","69"
"1456","320","9","301.92","95"
"1457","116","78","416.90","28"
"1458","117","79","67.77","29"
"1459","364","6","139.12","96"
"1460","147","59","357.71","98"
"1461","150","26","4.06","73"
"1462","65","5","59.52","74"
"1463","83","31","88.29","62"
"1464","329","65","401.57","64"
"1465","37","13","291.19","85"
"1466","326","43","303.73","97"
"1467","308","30","294.02","19"
"1468","396","9","419.91","4"
"1469","450","5","367.78","77"
"1470","328","28","472.32","98"
"1471","74","21","410.91","71"
"1472","134","27","54.10","96"
"1473","319","32","457.31","6"
"1474","419","5","271.29","89"
"1475","260","19","112.99","74"
"1476","214","1","123.26","23"
"1477","62","30","144.16","15"
"1478","86","88","335.72","84"
"1479","430","36","467.94","50"
"1480","401","29","200.58","19"
"1481","31","12","372.22","32"
"1482","180","55","349.53","2"
"1483","360","8","175.13","25"
"1484","476","31","318.98","84"
"1485","304","30","45.06","97"
"1486","313","29","237.51","86"
"1487","366","36","223.72","56"
"1488","288","89","488.31","20"
"1489","246","96","487.73","89"
"1490","360","89","491.39","51"
"1491","206","36","116.42","20"
"1492","174","65","426.10","54"
"1493","489","44","282.21","62"
"1494","11","68","16.33","8"
"1495","161","27","466.62","16"
"1496","164","74","29.85","68"
"1497","286","77","223.05","96"
"1498","377","80","60.73","7"
"1499","48","27","485.43","68"
"1500","60","79","162.06","70"
"1501","22","3","435.16","92"
"1502","167","68","273.05","87"
"1503","409","71","411.08","78"
"1504","374","29","497.81","15"
"1505","238","1","463.15","39"
"1506","177","45","193.84","79"
"1507","375","80","271.84","95"
"1508","27","11","29.70","28"
"1509","195","94","441.30","84"
"1510","145","10","475.70","80"
"1511","16","5","285.10","67"
"1512","410","70","43.08","86"
"1513","29","71","196.88","66"
"1514","430","43","398.92","70"
"1515","402","16","458.64","14"
"1516","129","86","138.23","62"
"1517","210","41","391.36","91"
"1518","457","40","224.96","74"
"1519","99","56","114.10","73"
"1520","458","86","254.48","27"
"1521","468","77","378.76","52"
"1522","363","83","9.25","62"
"1523","196","57","89.88","8"
"1524","365","15","25.93","71"
"1525","355","81","475.79","88"
"1526","405","59","93.86","5"
"1527","495","8","474.20","82"
"1528","262","97","66.65","20"
"1529","56","18","119.68","26"
"1530","89","62","150.37","81"
"1531","5","37","175.99","60"
"1532","351","52","259.16","89"
"1533","120","21","47.46","46"
"1534","150","76","479.32","78"
"1535","221","2","149.62","64"
"1536","154","5","142.49","79"
"1537","375","99","185.78","81"
"1538","397","63","297.44","98"
"1539","159","7","19.11","2"
"1540","230","71","130.76","40"
"1541","56","37","47.17","27"
"1542","276","23","241.15","82"
"1543","243","68","485.10","91"
"1544","385","54","173.44","23"
"1545","312","37","166.43","99"
"1546","327","96","399.52","45"
"1547","225","2","471.20","43"
"1548","481","86","265.57","52"
"1549","286","39","119.07","61"
"1550","258","21","406.20","8"
"1551","96","57","303.16","61"
"1552","257","12","279.19","51"
"1553","282","6","132.28","19"
"1554","324","89","166.50","60"
"1555","243","47","301.88","2"
"1556","131","70","327.06","33"
"1557","343","97","217.35","58"
"1558","102","52","231.48","37"
"1559","343","40","245.78","33"
"1560","457","82","65.44","45"
"1561","191","35","201.73","24"
"1562","341","51","265.75","97"
"1563","390","55","162.78","54"
"1564","333","6","316.82","52"
"1565","41","6","363.10","20"
"1566","465","19","188.48","94"
"1567","7","6","95.94","10"
"1568","40","51","496.97","30"
"1569","129","43","180.46","1"
"1570","406","35","106.52","64"
"1571","321","76","74.85","1"
"1572","333","15","323.87","30"
"1573","183","34","382.48","73"
"1574","100","54","267.66","36"
"1575","301","33","192.50","23"
"1576","333","43","486.69","40"
"1577","485","93","484.12","71"
"1578","400","0","483.09","21"
"1579","249","83","341.91","57"
"1580","421","68","89.40","17"
"1581","192","62","283.41","68"
"1582","491","61","427.80","14"
"1583","73","11","30.88","3"
"1584","434","67","369.52","9"
"1585","129","79","470.83","55"
"1586","472","3","460.58","36"
"1587","73","6","468.52","92"
"1588","261","55","4.12","15"
"1589","170","17","213.03","13"
"1590","331","53","246.96","25"
"1591","30","99","142.30","96"
"1592","197","87","392.47","18"
"1593","405","59","72.79","99"
"1594","373","52","271.59","51"
"1595","227","13","216.69","24"
"1596","104","60","34.72","55"
"1597","202","3","3.13","0"
"1598","172","95","474.68","58"
"1599","197","4","319.63","32"
"1600","361","13","397.50","85"
"1601","426","31","435.54","36"
"1602","354","62","483.93","7"
"1603","100","10","246.26","99"
"1604","462","39","299.69","100"
"1605","189","44","138.07","1"
"1606","207","36","486.71","88"
"1607","231","56","71.11","26"
"1608","269","66","194.34","88"
"1609","78","27","384.94","86"
"1610","289","98","138.24","39"
"1611","381","53","37.20","15"
"1612","488","18","231.11","29"
"1613","391","60","82.49","35"
"1614","468","73","36.99","91"
"1615","121","38","463.87","10"
"1616","349","14","96.06","100"
"1617","292","10","101.67","76"
"1618","311","58","233.56","41"
"1619","293","0","493.54","87"
"1620","397","9","257.02","37"
"1621","251","79","249.70","39"
"1622","378","56","145.66","21"
"1623","446","0","258.29","39"
"1624","394","97","126.85","90"
"1625","256","97","352.94","25"
"1626","7","52","378.60","45"
"1627","144","50","27.43","63"
"1628","194","92","80.53","0"
"1629","305","84","292.38","59"
"1630","147","32","41.26","100"
"1631","447","52","431.67","43"
"1632","449","18","110.93","65"
"1633","49","30","264.02","63"
"1634","3","12","13.74","16"
"1635","23","48","37.87","84"
"1636","89","24","404.40","8"
"1637","287","17","31.49","29"
"1638","136","10","287.16","61"
"1639","424","19","365.81","12"
"1640","445","84","130.80","39"
"1641","409","53","156.60","1"
"1642","196","75","0.35","45"
"1643","151","77","90.34","99"
"1644","399","52","286.71","13"
"1645","65","46","328.99","36"
"1646","484","76","98.16","8"
"1647","265","3","212.45","100"
"1648","490","32","391.35","16"
"1649","454","32","66.02","26"
"1650","164","79","127.59","9"
"1651","473","64","164.08","39"
"1652","413","92","207.32","6"
"1653","275","57","426.73","27"
"1654","441","81","320.67","15"
"1655","352","86","315.42","71"
"1656","115","5","441.99","43"
"1657","50","49","41.03","54"
"1658","164","59","279.79","11"
"1659","240","93","152.97","96"
"1660","195","3","192.37","80"
"1661","115","79","121.89","94"
"1662","286","13","467.66","47"
"1663","188","71","117.56","49"
"1664","389","41","470.31","58"
"1665","164","65","265.12","8"
"1666","158","14","487.97","51"
"1667","256","62","40.34","96"
"1668","160","11","449.58","50"
"1669","319","96","167.03","73"
"1670","496","22","385.86","43"
"1671","25","61","67.83","35"
"1672","146","17","312.17","87"
"1673","224","92","435.63","55"
"1674","316","17","3.76","86"
"1675","339","48","94.35","39"
"1676","453","8","365.94","17"
"1677","122","94","139.07","57"
"1678","274","60","180.57","68"
"1679","450","78","64.29","17"
"1680","185","35","49.21","97"
"1681","121","96","192.14","19"
"1682","311","66","488.79","28"
"1683","168","58","371.95","63"
"1684","125","20","147.57","95"
"1685","241","25","154.81","24"
"1686","70","50","423.03","41"
"1687","449","44","393.97","7"
"1688","138","19","497.02","6"
"1689","213","62","477.48","37"
"1690","172","79","391.61","35"
"1691","106","72","41.65","32"
"1692","120","3","32.63","70"
"1693","201","18","462.20","73"
"1694","116","33","27.63","21"
"1695","52","77","297.66","28"
"1696","112","7","134.05","36"
"1697","240","85","472.84","12"
"1698","490","53","439.38","85"
"1699","491","31","477.68","71"
"1700","491","32","350.03","59"
"1701","445","29","180.04","31"
"1702","152","85","279.22","51"
"1703","215","83","369.80","94"
"1704","178","47","288.46","64"
"1705","59","82","485.02","10"
"1706","203","29","283.80","87"
"1707","333","69","292.89","50"
"1708","333","14","77.28","82"
"1709","286","3","125.87","57"
"1710","447","50","222.27","46"
"1711","382","72","227.79","59"
"1712","71","14","31.32","36"
"1713","307","17","446.73","32"
"1714","103","34","108.80","52"
"1715","256","65","348.11","25"
"1716","429","76","178.33","46"
"1717","82","70","116.44","37"
"1718","265","81","419.10","73"
"1719","94","12","110.05","29"
"1720","339","59","377.09","89"
"1721","469","61","228.05","48"
"1722","203","17","264.99","33"
"1723","445","16","46.18","94"
"1724","9","25","221.30","89"
"1725","97","66","175.61","66"
"1726","224","16","346.42","31"
"1727","333","0","56.45","99"
"1728","274","62","390.61","71"
"1729","160","81","68.81","0"
"1730","474","23","191.04","60"
"1731","449","35","290.25","18"
"1732","169","43","6.92","93"
"1733","10","94","265.55","79"
"1734","467","72","165.42","64"
"1735","65","55","409.80","15"
"1736","74","83","276.58","92"
"1737","378","90","200.71","81"
"1738","149","55","362.57","73"
"1739","51","55","419.95","21"
"1740","34","94","17.60","25"
"1741","235","89","370.08","72"
"1742","99","55","488.99","59"
"1743","358","68","356.02","44"
"1744","282","33","154.71","47"
"1745","36","76","44.60","20"
"1746","228","21","135.00","56"
"1747","321","48","445.85","24"
"1748","394","49","394.70","27"
"1749","90","66","498.66","59"
"1750","285","96","24.08","56"
"1751","306","32","262.99","3"
"1752","404","13","500.45","86"
"1753","388","97","70.30","6"
"1754","104","40","6.27","13"
"1755","401","83","23.82","42"
"1756","150","61","308.50","98"
"1757","349","44","274.92","0"
"1758","487","64","155.00","15"
"1759","197","24","316.06","92"
"1760","404","94","254.03","58"
"1761","318","57","197.35","28"
"1762","288","72","448.68","0"
"1763","181","19","20.26","47"
"1764","136","5","291.29","26"
"1765","57","65","444.72","75"
"1766","141","49","243.64","58"
"1767","328","64","21.32","30"
"1768","459","15","72.74","87"
"1769","54","72","178.02","1"
"1770","230","25","394.26","76"
"1771","26","17","367.44","71"
"1772","230","55","366.08","30"
"1773","19","70","231.21","46"
"1774","159","99","143.79","56"
"1775","458","31","25.37","39"
"1776","441","2","74.31","76"
"1777","285","45","457.21","74"
"1778","200","42","252.44","99"
"1779","422","52","253.45","62"
"1780","100","99","376.27","47"
"1781","39","76","33.53","22"
"1782","71","26","171.23","15"
"1783","136","55","331.32","57"
"1784","348","52","24.18","36"
"1785","454","61","164.33","27"
"1786","431","70","37.52","89"
"1787","497","66","275.61","43"
"1788","464","79","75.62","42"
"1789","205","63","127.56","18"
"1790","478","81","433.97","59"
"1791","471","40","79.40","16"
"1792","496","91","89.07","71"
"1793","320","87","394.23","5"
"1794","95","91","50.03","97"
"1795","62","46","289.37","46"
"1796","97","60","374.47","76"
"1797","136","4","222.90","19"
"1798","266","71","462.98","28"
"1799","352","50","78.57","81"
"1800","320","68","130.98","29"
"1801","314","74","84.21","95"
"1802","200","52","478.56","50"
"1803","136","65","161.63","21"
"1804","377","74","215.72","94"
"1805","282","70","1.27","96"
"1806","471","53","222.42","94"
"1807","11","10","446.53","30"
"1808","212","29","435.64","38"
"1809","319","8","321.24","78"
"1810","171","78","425.47","3"
"1811","258","8","17.91","32"
"1812","95","0","330.61","96"
"1813","153","93","277.62","45"
"1814","428","45","320.42","16"
"1815","365","22","118.44","98"
"1816","47","37","79.12","14"
"1817","354","68","11.39","11"
"1818","76","8","264.24","99"
"1819","175","68","63.19","88"
"1820","338","83","226.29","37"
"1821","294","43","187.57","99"
"1822","388","30","295.62","31"
"1823","336","18","151.47","81"
"1824","236","41","139.80","76"
"1825","397","87","264.95","62"
"1826","355","10","298.60","69"
"1827","138","70","395.76","79"
"1828","31","91","458.25","60"
"1829","94","99","435.10","65"
"1830","473","76","445.36","85"
"1831","200","35","229.65","61"
"1832","151","71","463.53","48"
"1833","381","40","210.30","0"
"1834","204","61","454.86","19"
"1835","308","22","130.60","94"
"1836","378","47","114.57","12"
"1837","263","82","336.41","9"
"1838","310","20","299.28","82"
"1839","420","40","357.78","66"
"1840","266","73","491.29","76"
"1841","273","50","95.45","82"
"1842","309","94","100.31","66"
"1843","183","84","92.72","20"
"1844","438","40","362.36","16"
"1845","432","61","291.74","80"
"1846","431","64","412.08","66"
"1847","441","32","114.43","3"
"1848","105","13","399.40","83"
"1849","295","76","288.15","54"
"1850","66","47","235.43","96"
"1851","324","53","224.49","2"
"1852","122","71","93.88","93"
"1853","351","45","89.31","13"
"1854","312","68","304.53","60"
"1855","325","80","213.23","35"
"1856","361","43","125.70","82"
"1857","33","98","354.44","88"
"1858","85","67","474.23","33"
"1859","464","96","64.27","45"
"1860","443","20","340.75","46"
"1861","408","61","42.94","42"
"1862","217","6","447.90","2"
"1863","80","55","7.38","87"
"1864","375","96","419.52","55"
"1865","298","98","477.05","60"
"1866","394","41","345.96","90"
"1867","7","35","474.63","9"
"1868","66","0","450.28","31"
"1869","137","11","262.88","77"
"1870","105","31","437.53","29"
"1871","14","66","438.93","29"
"1872","225","32","355.47","19"
"1873","276","4","427.37","68"
"1874","30","63","14.00","32"
"1875","346","99","119.99","25"
"1876","90","51","165.56","71"
"1877","276","50","277.63","70"
"1878","170","21","291.79","20"
"1879","190","30","376.74","62"
"1880","459","88","410.30","5"
"1881","236","96","285.12","30"
"1882","445","28","178.47","98"
"1883","335","77","275.98","17"
"1884","282","42","332.33","50"
"1885","473","53","340.39","43"
"1886","54","16","200.37","61"
"1887","279","96","169.35","67"
"1888","221","51","247.78","56"
"1889","138","59","82.62","40"
"1890","326","32","133.16","72"
"1891","113","29","78.11","65"
"1892","189","45","184.46","7"
"1893","144","99","415.89","81"
"1894","380","15","127.13","41"
"1895","102","45","143.10","5"
"1896","316","14","364.54","49"
"1897","26","35","205.45","36"
"1898","197","83","45.10","40"
"1899","195","4","478.98","15"
"1900","160","87","457.32","72"
"1901","219","20","17.82","32"
"1902","69","2","218.90","12"
"1903","174","17","355.33","84"
"1904","314","61","309.45","11"
"1905","422","67","462.98","73"
"1906","487","90","396.21","80"
"1907","14","40","461.84","63"
"1908","345","79","162.25","47"
"1909","78","52","500.12","98"
"1910","69","28","416.73","0"
"1911","76","44","306.18","44"
"1912","211","85","1.14","3"
"1913","373","49","235.43","55"
"1914","101","60","346.79","69"
"1915","458","30","235.85","7"
"1916","371","9","326.30","3"
"1917","246","34","408.34","22"
"1918","309","92","16.04","0"
"1919","318","65","171.09","92"
"1920","213","97","443.46","76"
"1921","311","49","402.62","46"
"1922","134","37","354.05","22"
"1923","79","1","454.18","16"
"1924","20","74","56.68","63"
"1925","458","56","413.11","29"
"1926","359","60","80.86","72"
"1927","176","28","477.01","0"
"1928","318","59","348.77","39"
"1929","1","32","310.13","27"
"1930","61","30","204.53","32"
"1931","192","34","201.89","3"
"1932","309","36","315.44","79"
