"68","517","59","1"
"27","454","73","1"
"35","68","6","1"
"96","531","6","1"
"5","753","5","1"
"69","773","6","1"
"52","790","7","1"
"74","1331","29","1"
"65","241","25","1"
"49","84","41","1"
"25","584","24","1"
"13","1451","28","1"
"87","1566","88","1"
"21","320","12","1"
"6","611","8","1"
"12","527","37","1"
"25","1898","31","1"
"90","1356","47","1"
"98","1873","65","1"
"54","1387","23","1"
"51","776","22","1"
"28","1924","51","1"
"72","1043","57","1"
"10","1460","9","1"
"39","1687","6","1"
"72","694","50","1"
"87","1805","56","1"
"27","1596","48","1"
"34","1710","27","1"
"7","1455","47","1"
"74","1450","6","1"
"26","84","31","1"
"45","486","33","1"
"30","1556","20","1"
"23","1651","33","1"
"82","1848","31","1"
"93","198","18","1"
"41","666","44","1"
"89","1086","5","1"
"88","889","15","1"
"88","1021","37","1"
"82","697","13","1"
"48","696","3","1"
"24","90","5","1"
"45","1664","53","1"
"35","379","4","1"
"0","519","32","1"
"46","1028","9","1"
"24","422","25","1"
"96","527","39","1"
"27","1432","1","1"
"18","1558","3","1"
"41","1597","3","1"
"42","149","2","1"
"44","1001","20","1"
"62","1482","1","1"
"2","1116","43","1"
"96","1539","1","1"
"96","1698","48","1"
"57","1162","41","1"
"10","577","8","1"
"83","1995","8","1"
"95","779","38","1"
"5","1757","38","1"
"61","236","8","1"
"68","826","2","1"
"24","1527","63","1"
"47","1179","87","1"
"32","781","5","1"
"33","1541","6","1"
"41","303","7","1"
"21","806","44","1"
"43","167","43","1"
"85","1723","13","1"
"7","620","54","1"
"64","1734","56","1"
"68","674","5","1"
"59","1782","8","1"
"32","1110","32","1"
"68","1102","61","1"
"85","536","6","1"
"71","942","4","1"
"58","1844","9","1"
"83","94","18","1"
"0","116","22","1"
"6","82","3","1"
"47","202","5","1"
"54","924","20","1"
"67","417","5","1"
"67","1109","11","1"
"41","1814","7","1"
"46","341","34","1"
"98","1419","7","1"
"31","740","11","1"
"49","677","24","1"
"61","27","21","1"
"33","1363","31","1"
"76","404","6","1"
"87","1701","19","1"
"28","500","41","1"
"48","263","9","1"
"82","1157","60","1"
"65","1225","13","1"
"46","596","21","1"
"44","654","8","1"
"13","392","25","1"
"67","1130","2","1"
"18","1378","9","1"
"95","673","3","1"
"48","1604","45","1"
"43","741","20","1"
"56","1489","53","1"
"41","1861","36","1"
"94","1205","36","1"
"58","656","15","1"
"75","1977","9","1"
"15","155","44","1"
"43","829","39","1"
"90","436","26","1"
"33","294","35","1"
"5","526","40","1"
"60","411","2","1"
"82","1908","5","1"
"81","1799","73","1"
"76","23","1","1"
"93","686","18","1"
"23","1648","3","1"
"81","1524","22","1"
"63","418","66","1"
"69","1863","47","1"
"60","1097","22","1"
"43","1675","14","1"
"58","840","40","1"
"2","1214","17","1"
"7","1603","56","1"
"74","1946","9","1"
"69","1091","27","1"
"12","239","2","1"
"83","21","39","1"
"45","1256","34","1"
"68","817","20","1"
"33","1721","20","1"
"92","228","5","1"
"96","383","6","1"
"60","428","24","1"
"83","1234","1","1"
"4","1813","26","1"
"98","1992","10","1"
"58","336","18","1"
"68","826","2","1"
"78","1835","1","1"
"69","458","2","1"
"12","1306","41","1"
"23","1078","37","1"
"6","1375","31","1"
"70","1351","13","1"
"26","1901","5","1"
"66","856","6","1"
"25","840","50","1"
"68","604","11","1"
"66","585","81","1"
"67","1965","10","1"
"36","965","3","1"
"44","1683","55","1"
"10","132","89","1"
"32","1510","11","1"
"85","1019","27","1"
"22","568","14","1"
"1","1385","29","1"
"31","365","23","1"
"61","565","34","1"
"45","212","1","1"
"43","197","27","1"
"58","1589","8","1"
"69","301","37","1"
"53","810","19","1"
"21","1455","21","1"
"67","451","48","1"
"53","1587","60","1"
"55","1150","69","1"
"81","1231","60","1"
"17","1183","16","1"
"32","1389","11","1"
"62","689","18","1"
"24","1376","7","1"
"47","32","16","1"
"88","1450","6","1"
"17","1152","2","1"
"38","954","42","1"
"14","1660","56","1"
"21","39","1","1"
"45","1601","32","1"
"51","1562","83","1"
"58","1213","74","1"
"30","3","11","1"
"91","1261","4","1"
"13","1291","48","1"
"76","33","23","1"
"9","1365","39","1"
"15","366","3","1"
"28","987","19","1"
"28","281","23","1"
"14","537","50","1"
"96","1104","17","1"
"28","687","59","1"
"21","1349","34","1"
"24","1717","24","1"
"75","1502","59","1"
"74","1202","17","1"
"2","345","14","1"
"74","390","2","1"
"16","555","28","1"
"79","1702","14","1"
"81","1382","31","1"
"89","1150","65","1"
"0","214","17","1"
"95","711","4","1"
"35","441","33","1"
"99","940","24","1"
"61","355","14","1"
"43","285","52","1"
"75","1773","39","1"
"5","1043","30","1"
"76","770","7","1"
"0","187","15","1"
"83","259","53","1"
"49","1421","31","1"
"52","257","22","1"
"4","349","55","1"
"74","589","2","1"
"96","901","9","1"
"38","1651","25","1"
"16","1655","38","1"
"86","1066","41","1"
"17","1899","1","1"
"0","1446","11","1"
"14","605","10","1"
"57","527","45","1"
"1","993","5","1"
"42","460","10","1"
"59","1228","44","1"
"27","1298","7","1"
"83","1880","2","1"
"66","835","17","1"
"89","1066","32","1"
"65","1911","19","1"
"68","536","2","1"
"87","1363","32","1"
"5","224","10","1"
"84","1675","18","1"
"70","1874","18","1"
"66","61","63","1"
"38","1842","2","1"
"8","937","58","1"
"60","1720","15","1"
"52","1434","84","1"
"55","1828","33","1"
"50","1558","1","1"
"83","697","5","1"
"9","228","30","1"
"66","1932","7","1"
"79","1211","11","1"
"30","1991","36","1"
"3","495","9","1"
"56","846","2","1"
"50","551","16","1"
"34","1021","54","1"
"43","1296","5","1"
"3","1060","65","1"
"3","258","29","1"
"65","812","39","1"
"62","61","37","1"
"75","432","26","1"
"38","1537","55","1"
"63","866","4","1"
"6","1330","71","1"
"81","299","42","1"
"58","1852","65","1"
"32","1548","7","1"
"75","1298","3","1"
"29","25","5","1"
"56","1877","62","1"
"9","1385","3","1"
"60","860","56","1"
"95","355","44","1"
"38","989","71","1"
"65","136","6","1"
"65","1885","14","1"
"82","1363","34","1"
"13","313","6","1"
"53","40","2","1"
"83","591","2","1"
"99","784","3","1"
"85","1415","17","1"
"16","1360","26","1"
"68","395","37","1"
"77","760","9","1"
"92","537","25","1"
"49","530","29","1"
"87","227","13","1"
"7","1639","6","1"
"97","1192","74","1"
"42","909","20","1"
"8","1883","6","1"
"98","1841","71","1"
"30","173","2","1"
"77","296","16","1"
"50","1577","23","1"
"43","330","1","1"
"11","722","57","1"
"75","186","7","1"
"95","1910","7","1"
"84","939","12","1"
"90","354","24","1"
"39","248","34","1"
"76","1943","1","1"
"72","1510","58","1"
"11","1224","2","1"
"51","757","39","1"
"16","1778","60","1"
"70","1588","5","1"
"89","955","10","1"
"0","1301","79","1"
"7","777","10","1"
"56","1141","34","1"
"16","139","37","1"
"55","1258","31","1"
"89","1478","74","1"
"30","6","10","1"
"26","353","27","1"
"74","1985","12","1"
"63","1443","1","1"
"8","1849","19","1"
"50","1624","6","1"
"64","253","59","1"
"26","753","12","1"
"38","147","7","1"
"20","869","23","1"
"26","1131","23","1"
"18","651","2","1"
"27","111","44","1"
"37","556","5","1"
"68","1850","63","1"
"43","1321","3","1"
"35","1896","3","1"
"5","1920","24","1"
"49","254","35","1"
"3","7","25","1"
"57","1119","30","1"
"57","90","19","1"
"27","225","60","1"
"94","11","2","1"
"40","1819","19","1"
"30","1779","17","1"
"36","1845","57","1"
"65","743","11","1"
"8","1818","66","1"
"63","261","4","1"
"30","266","5","1"
"59","381","61","1"
"13","1325","20","1"
"79","1867","8","1"
"16","1388","46","1"
"41","178","4","1"
"38","1342","30","1"
"58","1284","59","1"
"96","1661","56","1"
"38","279","7","1"
"45","476","26","1"
"36","1927","26","1"
"8","236","23","1"
"26","1746","25","1"
"97","285","50","1"
"13","1991","19","1"
"74","45","10","1"
"34","1138","35","1"
"50","1712","23","1"
"19","133","11","1"
"79","1731","14","1"
"27","689","14","1"
"95","1491","9","1"
"15","1956","24","1"
"77","533","13","1"
"60","1228","26","1"
"39","1774","50","1"
"70","1237","88","1"
"35","528","30","1"
"12","579","2","1"
"6","1417","42","1"
"66","1468","2","1"
"77","372","3","1"
"96","16","34","1"
"76","201","27","1"
"85","1102","57","1"
"65","971","26","1"
"66","710","27","1"
"33","1673","3","1"
"2","264","1","1"
"6","48","36","1"
"11","880","38","1"
"95","1630","83","1"
"6","1769","1","1"
"46","1373","34","1"
"54","1355","10","1"
"83","180","27","1"
"31","873","95","1"
"17","940","47","1"
"93","585","42","1"
"54","674","5","1"
"69","808","39","1"
"81","318","20","1"
"0","1516","58","1"
"91","484","9","1"
"49","226","14","1"
"73","1193","20","1"
"46","743","11","1"
"68","1887","39","1"
"4","7","7","1"
"53","438","20","1"
"90","206","18","1"
"29","1291","42","1"
"62","850","11","1"
"29","464","14","1"
"75","435","33","1"
"93","562","63","1"
"99","760","3","1"
"88","947","25","1"
"11","993","8","1"
"97","445","1","1"
"81","105","6","1"
"71","855","9","1"
"30","372","1","1"
"62","1885","39","1"
"92","952","48","1"
"89","770","9","1"
"28","155","5","1"
"81","1989","10","1"
"62","836","92","1"
"79","1448","31","1"
"32","277","45","1"
"85","1892","1","1"
"16","1251","15","1"
"8","289","40","1"
"29","749","12","1"
"0","1336","17","1"
"12","118","16","1"
"94","936","2","1"
"55","228","47","1"
"18","1431","27","1"
"84","1404","41","1"
"49","1628","41","1"
"46","1468","2","1"
"62","1531","56","1"
"97","77","64","1"
"34","1652","3","1"
"95","1137","1","1"
"41","359","52","1"
"71","178","21","1"
"98","1404","52","1"
"86","1845","22","1"
"83","1639","7","1"
"81","212","25","1"
"85","122","12","1"
"61","730","7","1"
"19","1950","39","1"
"72","1996","17","1"
"46","776","10","1"
"33","120","38","1"
"92","1700","15","1"
"56","1556","29","1"
"85","609","23","1"
"28","1688","5","1"
"36","531","5","1"
"26","1037","49","1"
"79","430","58","1"
"16","922","1","1"
"6","1875","20","1"
"86","1782","14","1"
"79","1404","56","1"
"62","1113","2","1"
"37","1031","17","1"
"58","1976","78","1"
"81","1141","31","1"
"17","327","2","1"
"50","795","3","1"
"57","1539","1","1"
"5","1182","43","1"
"84","1907","60","1"
"81","386","12","1"
"86","1328","23","1"
"16","914","2","1"
"13","261","12","1"
"28","914","3","1"
"26","1297","5","1"
"55","1298","17","1"
"53","934","43","1"
"35","1346","55","1"
"82","1666","38","1"
"1","537","49","1"
"62","753","1","1"
"4","1711","31","1"
"38","554","1","1"
"20","3","58","1"
"85","1296","9","1"
"69","1365","55","1"
"56","1992","4","1"
"90","664","5","1"
"99","1511","43","1"
"87","1697","2","1"
"23","1287","25","1"
"46","1752","57","1"
"16","20","23","1"
"43","118","2","1"
"18","365","9","1"
"93","1503","31","1"
"25","1585","35","1"
"10","345","6","1"
"45","280","76","1"
"90","1868","4","1"
"48","456","16","1"
"48","526","16","1"
"94","1875","23","1"
"8","1630","39","1"
"56","733","60","1"
"61","940","51","1"
"23","316","45","1"
"28","217","27","1"
"46","64","47","1"
"5","1814","4","1"
"36","1515","1","1"
"6","1420","27","1"
"63","1841","61","1"
"16","890","19","1"
"26","304","48","1"
"21","624","4","1"
"47","1721","19","1"
"21","1529","25","1"
"28","1137","1","1"
"64","1725","41","1"
"48","1945","41","1"
"64","1802","11","1"
"52","11","6","1"
"1","1357","59","1"
"88","661","64","1"
"35","1533","2","1"
"37","1377","58","1"
"57","44","3","1"
"54","1936","36","1"
"38","168","7","1"
"96","57","20","1"
"28","1534","8","1"
"31","1235","55","1"
"30","1586","16","1"
"25","624","18","1"
"10","1098","4","1"
"44","1968","2","1"
"57","601","44","1"
"93","252","10","1"
"22","505","62","1"
"72","1727","44","1"
"65","525","42","1"
"29","1526","2","1"
"9","976","27","1"
"0","951","19","1"
"89","596","73","1"
"91","1317","15","1"
"56","1724","5","1"
"54","1916","2","1"
"92","743","8","1"
"69","1258","67","1"
"66","294","20","1"
"16","1193","2","1"
"85","1764","14","1"
"67","1208","3","1"
"20","225","45","1"
"72","902","57","1"
"24","308","33","1"
"36","512","11","1"
"44","1092","31","1"
"66","1711","21","1"
"57","315","13","1"
"59","1473","5","1"
"40","1936","41","1"
"36","700","12","1"
"47","1862","1","1"
"47","1079","16","1"
"69","1839","27","1"
"79","166","40","1"
"48","256","14","1"
"75","229","62","1"
"41","187","16","1"
"95","183","14","1"
"94","1661","46","1"
"97","383","2","1"
"51","13","29","1"
"20","995","21","1"
"84","508","41","1"
"86","1194","23","1"
"61","955","4","1"
"33","1511","57","1"
"97","122","13","1"
"84","1584","5","1"
"18","1241","1","1"
"41","1191","7","1"
"69","1724","33","1"
"96","873","85","1"
"23","1422","49","1"
"40","748","6","1"
"71","1180","1","1"
"67","1945","1","1"
"18","538","7","1"
"31","350","13","1"
"4","1796","73","1"
"94","1217","6","1"
"44","1658","3","1"
"58","1693","11","1"
"76","1914","23","1"
"18","1099","8","1"
"9","808","14","1"
"94","1398","59","1"
"81","1364","6","1"
"31","1953","8","1"
"50","1677","9","1"
"91","1281","20","1"
"75","1632","6","1"
"21","114","4","1"
"67","1219","19","1"
"49","1473","3","1"
"50","1339","59","1"
"76","1367","36","1"
"74","1952","39","1"
"13","1328","24","1"
"92","636","27","1"
"95","1599","27","1"
"53","538","52","1"
"62","1744","27","1"
"96","1989","21","1"
"87","1793","3","1"
"39","1635","40","1"
"5","1307","6","1"
"28","1733","54","1"
"21","967","52","1"
"67","775","17","1"
"92","576","1","1"
"83","109","14","1"
"35","1561","19","1"
"91","219","8","1"
"81","917","44","1"
"32","1706","74","1"
"70","214","2","1"
"6","1387","22","1"
"43","1517","61","1"
"37","495","19","1"
"57","1730","16","1"
"84","1695","12","1"
"67","1991","94","1"
"64","1704","13","1"
"23","1702","34","1"
"87","976","35","1"
"35","813","25","1"
"42","14","11","1"
"46","1621","1","1"
"8","1116","80","1"
"93","557","18","1"
"88","1165","36","1"
"92","1243","11","1"
"97","1412","11","1"
"69","1912","1","1"
"16","346","15","1"
"84","1158","17","1"
