"651","84","1680","2018-01-01 10:31:25"
"652","65","1951","1986-11-21 08:08:02"
"653","59","1763","1992-11-11 06:40:23"
"654","45","1598","2019-11-02 06:18:01"
"655","23","673","1995-07-31 01:52:56"
"656","16","272","1985-05-13 17:00:26"
"657","69","1680","1999-09-23 01:24:51"
"658","21","700","1998-11-12 23:54:26"
"659","5","1041","2003-12-08 08:50:31"
"660","77","1706","1980-09-02 05:50:10"
"661","95","1380","2010-06-28 08:34:53"
"662","89","739","2008-08-20 09:56:22"
"663","65","1592","1974-05-30 08:34:04"
"664","80","54","1982-01-13 16:04:23"
"665","56","1679","2006-07-08 13:26:03"
"666","81","1332","1993-05-25 00:17:42"
"667","62","384","2014-04-10 03:59:08"
"668","67","1724","2023-07-04 06:26:21"
"669","75","1778","1986-04-20 07:08:13"
"670","77","404","2011-10-21 08:30:47"
"671","27","1432","1992-02-15 13:50:55"
"672","33","555","1995-07-05 18:56:11"
"673","91","1128","2012-06-27 06:25:37"
"674","80","114","1970-06-24 16:41:15"
"675","56","471","1974-03-27 16:05:53"
"676","83","1965","2021-12-15 10:46:34"
"677","90","1960","1970-07-12 05:39:05"
"678","28","1974","1985-09-19 14:02:17"
"679","75","1861","1978-01-15 16:31:28"
"680","59","1279","1970-04-09 07:44:25"
"681","31","1055","2016-12-06 15:36:10"
"682","99","1525","2003-03-22 06:21:06"
"683","7","106","2013-03-10 10:52:44"
"684","55","284","1976-05-30 12:17:42"
"685","79","1164","2001-12-06 22:20:05"
"686","12","1896","1979-06-10 20:13:26"
"687","17","740","2009-05-19 00:56:44"
"688","61","414","2011-10-05 22:31:34"
"689","57","1280","1982-07-26 07:15:29"
"690","10","1965","2022-10-03 06:30:15"
"691","16","560","1990-02-06 23:56:22"
"692","72","1298","1993-08-16 20:55:41"
"693","80","1805","2007-04-16 22:03:25"
"694","90","165","1980-12-11 12:56:15"
"695","26","1752","1983-10-25 02:26:56"
"696","75","1662","1986-03-17 20:52:10"
"697","35","56","1997-02-18 23:02:05"
"698","79","34","1997-01-28 12:39:42"
"699","28","190","2015-07-12 03:28:44"
"700","58","799","1976-01-30 02:02:47"
"701","87","1542","2012-10-25 23:58:38"
"702","68","1431","2012-06-24 10:16:28"
"703","83","1048","1996-12-29 19:35:12"
"704","56","560","1970-11-22 01:01:37"
"705","42","443","1986-02-20 17:33:32"
"706","62","778","2021-08-25 21:41:30"
"707","85","614","2013-11-25 10:14:21"
"708","97","45","1990-10-08 22:15:48"
"709","37","1790","2001-10-19 09:53:37"
"710","97","1896","1979-07-05 12:04:49"
"711","13","1496","1972-08-28 00:00:25"
"712","11","433","2003-09-10 08:18:19"
"713","22","51","2014-03-15 22:36:56"
"714","66","1220","1996-10-18 01:22:40"
"715","23","395","1997-04-11 16:57:31"
"716","72","1076","1985-01-18 13:33:31"
"717","79","451","2015-02-27 15:37:18"
"718","74","638","2005-09-16 05:35:19"
"719","86","56","1988-02-14 12:02:20"
"720","39","800","1986-07-28 15:24:43"
"721","10","1406","2023-03-08 18:23:23"
"722","87","1491","1974-07-10 13:29:55"
"723","89","915","1995-05-17 12:48:45"
"724","59","178","1973-09-24 16:39:51"
"725","68","968","2007-01-24 17:56:15"
"726","43","851","1980-05-07 02:07:00"
"727","91","396","2018-05-30 20:36:02"
"728","26","896","2002-06-09 00:05:51"
"729","78","1786","1976-06-20 16:05:19"
"730","19","309","1973-11-13 10:43:21"
"731","21","82","1980-01-26 14:10:24"
"732","40","1086","2004-06-10 08:03:33"
"733","31","1626","2023-02-06 09:22:59"
"734","98","616","1985-02-24 13:22:18"
"735","48","1379","1979-02-07 16:34:26"
"736","68","321","1978-10-27 09:36:32"
"737","4","1043","1988-04-27 04:41:38"
"738","59","1502","2021-08-13 16:33:07"
"739","45","1651","1974-11-03 14:14:14"
"740","17","1024","2021-04-26 05:13:31"
"741","60","1156","1976-06-05 13:07:13"
"742","21","1051","1983-01-31 17:17:41"
"743","54","1810","2007-07-04 00:22:54"
"744","74","1350","2013-02-14 08:31:04"
"745","22","256","2020-09-25 07:46:39"
"746","31","193","1987-04-25 01:39:04"
"747","57","812","1972-08-08 22:17:31"
"748","51","1450","2019-09-05 10:00:27"
"749","55","565","2003-05-26 20:41:57"
"750","52","1929","1974-01-09 09:13:26"
"751","19","699","2004-03-26 00:24:57"
"752","15","738","2018-12-04 03:09:46"
"753","37","683","2000-08-29 21:52:24"
"754","92","1788","2010-06-18 14:12:10"
"755","91","315","1985-06-01 09:16:07"
"756","44","813","2005-01-15 16:11:25"
"757","81","621","2001-10-18 12:02:11"
"758","35","47","1975-05-29 05:27:19"
"759","94","1095","2003-02-18 19:59:07"
"760","47","193","2020-02-07 21:58:22"
"761","53","427","1991-01-23 04:19:49"
"762","39","506","2007-12-01 23:49:03"
"763","87","377","2018-03-20 22:48:09"
"764","98","1437","1993-05-16 22:16:17"
"765","85","150","2017-08-13 13:50:47"
"766","61","699","1978-06-01 17:50:19"
"767","38","1437","2011-09-09 22:52:29"
"768","24","1388","1981-08-01 07:55:35"
"769","58","130","1993-10-13 13:58:45"
"770","48","1688","1997-09-11 01:43:16"
"771","31","1298","2013-10-23 03:53:23"
"772","11","1737","2020-09-30 10:53:06"
"773","45","993","1983-08-05 14:21:22"
"774","67","1930","2014-08-07 12:41:56"
"775","35","1282","1988-03-04 05:07:45"
"776","59","87","2021-08-10 22:45:28"
"777","20","802","1988-12-25 19:18:16"
"778","45","970","1989-05-26 19:30:47"
"779","47","1346","1982-07-22 08:17:53"
"780","35","1804","2010-01-03 16:08:00"
"781","7","1443","1999-05-24 12:18:22"
"782","95","1280","1971-12-08 18:10:39"
"783","2","1975","2010-10-17 16:20:41"
"784","4","1547","1970-11-15 00:31:06"
"785","80","844","2011-10-28 14:14:49"
"786","24","130","1978-09-25 14:56:15"
"787","86","1432","2020-01-03 11:22:58"
"788","80","580","2015-09-14 15:21:57"
"789","99","675","1995-08-26 15:00:30"
"790","83","1027","2003-04-22 05:22:07"
"791","29","1149","2012-09-04 10:14:30"
"792","72","232","2014-05-02 23:25:53"
"793","74","1279","1992-09-21 17:05:56"
"794","97","486","1970-11-04 07:40:46"
"795","73","1391","2006-12-06 09:00:00"
"796","15","482","1980-08-31 12:03:13"
"797","61","286","2018-09-22 09:30:50"
"798","60","1775","2017-12-29 20:00:42"
"799","9","1884","1970-02-16 16:45:59"
"800","30","955","1996-12-18 17:45:49"
"801","40","33","1984-11-10 07:39:13"
"802","45","1328","2004-07-12 01:45:44"
"803","5","1846","1980-02-02 06:37:29"
"804","38","1220","1982-01-20 12:52:49"
"805","0","220","1998-07-04 08:17:57"
"806","44","1863","2021-07-04 00:00:24"
"807","69","147","1987-01-26 16:08:28"
"808","20","1549","2015-01-28 21:02:50"
"809","5","1506","1992-08-20 11:43:47"
"810","64","1886","1988-01-26 07:26:08"
"811","28","1586","2012-11-26 09:55:13"
"812","74","1634","2006-03-19 02:51:00"
"813","74","682","1976-12-07 18:04:08"
"814","43","595","1978-03-03 07:03:02"
"815","24","1593","1999-07-27 18:37:25"
"816","3","1308","1984-07-26 16:46:21"
"817","32","1748","2012-09-05 01:13:14"
"818","54","1233","1993-09-21 15:11:09"
"819","4","211","1977-09-09 10:28:53"
"820","55","1115","1973-07-31 12:56:11"
"821","96","1982","2022-11-21 17:20:51"
"822","63","1238","2015-09-06 08:02:14"
"823","20","1792","1985-06-24 10:33:53"
"824","4","251","1978-09-08 06:31:52"
"825","97","1469","2012-02-29 10:54:09"
"826","53","1304","2012-07-10 20:34:00"
"827","16","1399","1983-07-14 09:33:00"
"828","18","673","2013-02-26 21:56:35"
"829","86","81","1999-07-09 21:57:40"
"830","37","227","2001-11-24 12:56:46"
"831","40","852","1992-05-05 09:13:06"
"832","52","869","2016-04-30 13:40:09"
"833","46","518","1980-11-13 04:49:42"
"834","31","1579","2022-01-18 20:58:52"
"835","63","1788","1975-02-20 14:16:51"
"836","34","927","1975-07-02 21:48:56"
"837","79","1347","1971-12-26 15:58:16"
"838","40","914","2010-02-16 23:45:11"
"839","41","34","1976-10-13 03:43:50"
"840","57","1445","2010-12-12 12:57:02"
"841","31","373","1991-02-27 22:49:10"
"842","70","233","1995-10-09 05:54:45"
"843","45","1049","1985-12-19 09:56:15"
"844","98","1955","1986-01-01 05:13:16"
"845","87","552","2002-01-05 18:13:51"
"846","8","282","1978-05-25 09:57:27"
"847","68","13","2021-04-20 17:44:56"
"848","31","282","1989-02-27 18:41:11"
"849","0","582","2004-04-03 20:38:20"
"850","73","1769","1991-11-10 01:14:07"
"851","66","1798","1998-10-30 18:33:35"
"852","67","923","2011-10-27 20:40:36"
"853","58","361","2010-10-08 18:16:06"
"854","31","240","2018-12-20 19:34:07"
"855","47","1722","2016-01-12 16:11:40"
"856","77","136","1972-11-30 11:36:08"
"857","55","1061","1976-12-14 18:16:09"
"858","57","1997","1990-05-20 18:19:23"
"859","53","1187","1989-06-18 21:30:54"
"860","53","1204","2002-05-22 00:27:36"
"861","82","1601","1991-01-07 14:46:57"
"862","5","47","1982-05-10 04:57:08"
"863","98","1000","1994-03-15 10:17:55"
"864","73","490","1992-12-22 18:01:40"
"865","33","1543","1970-12-05 12:39:37"
"866","35","1065","1997-09-07 13:09:42"
"867","81","510","2023-01-24 14:29:37"
"868","96","881","1979-12-15 02:43:41"
"869","16","1949","1979-09-30 14:29:39"
"870","97","245","2006-07-26 13:02:47"
"871","56","729","2009-10-30 16:24:33"
"872","81","364","1995-08-10 05:09:23"
"873","4","921","1990-12-23 07:48:29"
"874","41","1150","2001-08-25 05:49:39"
"875","82","598","2020-10-11 12:51:10"
"876","4","1983","2009-12-06 18:12:58"
"877","66","1703","1987-04-02 22:43:08"
"878","56","1062","1970-05-25 12:30:40"
"879","76","179","2005-07-10 05:23:51"
"880","30","860","2016-07-29 10:44:03"
"881","32","384","1976-04-02 19:50:43"
"882","72","1565","1976-12-21 03:20:10"
"883","70","1462","1980-11-10 04:56:53"
"884","75","1465","1999-06-07 23:34:39"
"885","9","1267","2012-05-23 02:46:59"
"886","19","851","2020-03-14 17:53:42"
"887","62","1536","1978-04-03 10:55:32"
"888","79","1648","1981-11-22 15:13:29"
"889","79","68","2016-05-30 09:21:07"
"890","82","256","1983-05-02 20:59:09"
"891","20","1553","2007-11-03 23:28:15"
"892","47","1900","1978-10-13 18:13:46"
"893","49","1186","1989-06-28 20:02:52"
"894","39","590","1977-08-17 23:42:07"
"895","34","1104","1976-07-27 15:20:52"
"896","2","165","1973-04-30 19:06:40"
"897","17","816","2005-11-09 00:18:40"
"898","61","1164","2001-03-21 13:47:47"
"899","50","1722","2010-02-16 14:29:08"
"900","22","863","1987-11-19 17:34:31"
"901","27","1150","1970-05-06 00:53:53"
"902","79","1454","2017-05-18 13:12:00"
"903","30","977","2007-12-20 15:06:11"
"904","12","493","2004-05-13 23:15:26"
"905","77","1356","2000-01-18 03:31:02"
"906","79","201","2005-09-06 03:58:31"
"907","29","1855","2023-11-28 00:58:00"
"908","2","589","1990-03-22 08:59:00"
"909","98","1149","1971-11-07 01:24:10"
"910","75","1775","1980-03-27 09:40:23"
"911","4","1281","1996-01-02 15:03:48"
"912","38","1857","2011-02-22 17:25:21"
"913","45","165","1970-07-27 00:45:30"
"914","19","342","2018-02-13 01:47:46"
"915","59","1490","1980-05-21 00:32:00"
"916","71","1006","1995-03-01 14:08:04"
"917","35","830","1986-02-22 20:22:26"
"918","69","344","2017-10-02 22:23:30"
"919","31","1920","2014-02-04 15:24:02"
"920","56","882","1985-10-01 00:19:18"
"921","70","1289","2014-11-18 00:47:17"
"922","10","47","2019-03-10 06:32:07"
"923","88","1106","1986-06-10 01:06:45"
"924","75","1242","2005-09-04 01:27:10"
"925","49","276","2017-01-06 07:03:15"
"926","22","315","2019-08-31 04:17:42"
"927","6","476","1983-12-11 06:40:22"
"928","12","587","1975-06-08 15:14:33"
"929","63","1480","2010-10-14 09:18:12"
"930","80","109","2021-10-29 10:04:26"
"931","9","971","1989-05-18 14:03:26"
"932","57","1200","2007-06-09 01:56:01"
"933","18","56","1972-04-03 20:36:59"
"934","47","4","1996-06-06 16:33:22"
"935","22","1063","2007-07-22 20:09:32"
"936","45","565","1983-03-24 05:08:41"
"937","47","1543","1993-12-19 04:23:45"
"938","18","782","2001-07-16 12:48:24"
"939","55","1951","1994-04-29 04:32:35"
"940","20","1711","1997-05-19 22:26:25"
"941","95","570","1999-02-13 18:56:43"
"942","87","528","2019-10-19 05:20:32"
"943","61","1758","2022-03-11 12:22:45"
"944","65","1144","2023-05-30 16:42:59"
"945","48","152","1976-08-22 19:21:10"
"946","43","1703","1974-05-15 19:52:41"
"947","30","31","2008-07-05 12:30:08"
"948","28","742","2005-02-28 14:04:43"
"949","48","1215","2000-03-21 01:23:00"
"950","55","1222","2009-04-27 06:22:44"
"951","46","1273","2002-07-09 21:10:46"
"952","77","535","1996-08-05 11:24:22"
"953","12","132","2017-03-04 13:05:00"
"954","34","1069","1982-01-06 20:47:38"
"955","76","604","2015-02-07 22:02:22"
"956","83","425","1980-04-13 11:14:34"
"957","72","1304","1995-10-12 11:17:48"
"958","22","1847","1981-10-10 19:24:09"
"959","15","1046","2012-08-10 22:55:38"
"960","31","1790","1994-10-29 14:41:58"
"961","91","284","1991-12-08 23:21:09"
"962","27","1280","2001-06-20 18:48:33"
"963","0","1841","2010-12-23 12:34:00"
"964","96","1900","1977-03-19 23:03:12"
"965","50","276","2022-11-24 21:34:16"
"966","32","145","2004-08-01 17:41:16"
"967","3","1782","1976-10-12 05:00:33"
"968","21","430","1978-12-19 05:57:41"
"969","23","81","1985-04-05 22:32:17"
"970","6","1190","2018-07-30 10:49:01"
"971","72","201","1999-02-05 12:33:11"
"972","82","1816","1985-02-02 05:04:26"
"973","22","1027","1980-08-29 16:25:35"
"974","20","1736","2018-09-01 12:58:21"
"975","1","628","1997-09-30 18:12:35"
"976","55","896","1980-08-09 19:13:43"
"977","2","1119","2007-01-21 19:33:15"
"978","87","4","2023-09-03 01:26:36"
"979","6","994","1987-09-05 23:24:51"
"980","14","237","2007-06-03 02:43:12"
"981","11","1021","1978-07-29 20:05:29"
"982","20","934","2010-11-15 03:12:32"
"983","10","988","2004-12-25 09:23:05"
"984","88","1879","2010-08-28 20:31:22"
"985","79","353","1992-01-15 12:21:02"
"986","59","1649","1972-02-07 03:54:02"
"987","18","1339","1985-06-09 06:00:27"
"988","14","1245","2021-10-28 15:41:31"
"989","91","1300","2015-02-27 13:18:21"
"990","37","393","2021-01-21 01:31:08"
"991","94","403","1989-02-03 14:24:46"
"992","5","1664","1981-11-21 08:42:56"
"993","33","1151","1981-11-29 01:17:06"
"994","98","559","2003-05-18 03:47:10"
"995","25","1966","1985-02-11 13:08:58"
"996","96","386","1975-03-02 03:36:48"
"997","23","1432","2012-02-26 20:11:29"
"998","58","1722","1992-09-28 02:38:48"
"999","70","222","1985-11-24 09:26:25"
"1000","77","1245","1987-06-13 07:22:18"
"1001","55","13","2005-01-02 02:31:42"
"1002","6","1263","1987-09-15 22:07:13"
"1003","66","739","1980-03-29 03:31:24"
"1004","79","1977","2015-12-29 18:38:13"
"1005","84","517","2010-07-26 23:02:19"
"1006","39","582","2011-12-14 10:31:32"
"1007","19","406","2019-10-16 19:34:06"
"1008","1","251","2010-05-21 00:25:22"
"1009","3","1444","1996-04-26 01:13:16"
"1010","29","654","1977-03-30 11:27:26"
"1011","12","1106","2023-01-21 10:11:29"
"1012","46","1928","2004-05-09 05:10:40"
"1013","5","554","1992-10-07 13:04:04"
"1014","83","683","1971-08-01 10:00:02"
"1015","66","393","1974-08-04 10:22:49"
"1016","69","1753","2002-03-22 04:59:20"
"1017","20","268","2020-12-18 02:39:19"
"1018","41","565","1992-12-28 17:45:59"
"1019","25","1356","2004-10-25 14:11:31"
"1020","62","31","2000-07-24 13:09:55"
"1021","12","588","2003-02-08 17:34:57"
"1022","25","227","2005-01-15 18:59:17"
"1023","99","915","2006-12-12 09:04:38"
"1024","37","383","1977-02-06 06:04:32"
"1025","80","780","1978-02-10 12:14:29"
"1026","64","242","1982-09-01 09:16:41"
"1027","19","1404","1993-03-26 17:24:11"
"1028","63","1048","1981-08-03 20:55:03"
"1029","52","617","2014-10-20 17:50:29"
"1030","30","46","1998-12-04 18:00:47"
"1031","36","320","2014-07-15 08:27:16"
"1032","85","420","2021-09-04 16:17:58"
"1033","10","1724","2007-08-03 22:57:50"
"1034","83","672","2020-06-12 18:26:26"
"1035","6","1878","2018-11-25 17:03:59"
"1036","13","1465","1981-03-15 14:07:20"
"1037","67","92","1979-01-17 04:39:19"
"1038","30","1652","1985-03-31 02:15:52"
"1039","48","802","1992-05-06 00:24:30"
"1040","6","908","1991-10-10 12:59:10"
"1041","74","1625","2011-02-08 21:42:47"
"1042","47","1112","2015-07-02 00:44:20"
"1043","27","659","1997-03-13 12:04:09"
"1044","87","1632","2021-08-06 15:27:50"
"1045","99","1352","2008-01-11 05:22:11"
"1046","26","1861","1994-03-29 04:28:31"
"1047","23","912","2016-04-12 05:29:06"
"1048","16","1946","1992-10-18 10:43:46"
"1049","68","1451","2023-03-08 15:33:43"
"1050","58","41","1982-10-29 18:00:22"
"1051","21","206","2022-02-09 18:41:42"
"1052","70","756","1990-08-04 12:11:37"
"1053","97","383","1983-02-22 22:34:20"
"1054","14","1058","2019-01-31 12:38:42"
"1055","2","1579","2017-04-21 07:33:10"
"1056","65","232","2017-01-05 03:04:55"
"1057","39","1229","1980-07-09 06:59:49"
"1058","78","1048","2005-07-31 18:26:07"
"1059","85","963","1997-12-13 19:52:47"
"1060","1","23","2010-06-29 07:23:38"
"1061","80","147","2008-01-04 07:00:51"
"1062","83","1473","1986-02-26 11:23:25"
"1063","31","1875","1992-03-31 15:04:11"
"1064","89","1720","2005-09-29 02:56:07"
"1065","64","506","1998-03-06 06:07:49"
"1066","91","413","1996-10-07 11:40:14"
"1067","72","1762","2018-09-22 15:40:52"
"1068","92","810","1973-01-03 23:10:14"
"1069","89","1355","1981-10-10 04:07:34"
"1070","80","240","1986-06-01 17:21:28"
"1071","75","1269","1992-08-18 10:15:34"
"1072","2","1521","2012-10-29 15:21:25"
"1073","60","1879","1972-08-31 20:38:37"
"1074","93","439","1974-12-05 03:25:09"
"1075","64","1363","2002-12-18 12:29:51"
"1076","41","992","1980-01-30 12:47:55"
"1077","17","1593","1976-12-30 12:47:33"
"1078","34","1164","1985-09-09 14:30:22"
"1079","29","1486","1996-12-27 13:34:33"
"1080","71","1672","2009-03-29 03:14:07"
"1081","79","1432","2022-08-23 15:25:52"
"1082","91","281","1990-09-26 16:34:05"
"1083","10","934","1996-12-17 05:20:38"
"1084","44","1468","2013-06-14 00:13:08"
"1085","85","1303","2023-04-27 20:21:03"
"1086","4","309","2023-06-23 01:56:49"
"1087","27","1663","1987-09-19 07:59:54"
"1088","19","1119","1983-03-14 16:12:58"
"1089","78","204","2015-10-01 06:47:16"
"1090","9","126","1973-05-28 08:17:09"
"1091","83","434","2022-02-11 23:26:14"
"1092","15","1714","1983-01-09 12:48:33"
"1093","26","326","2013-12-20 04:04:43"
"1094","98","1292","1972-10-17 04:40:07"
"1095","77","1903","2009-04-06 13:42:40"
"1096","90","544","2014-04-09 10:33:11"
"1097","11","1135","2021-09-19 05:14:44"
"1098","35","406","2020-07-24 11:01:33"
"1099","42","890","1981-05-27 21:13:29"
"1100","88","1767","1989-07-27 14:56:01"
"1101","19","1950","1975-02-02 20:36:00"
"1102","71","921","1986-03-25 03:43:24"
"1103","2","573","2003-12-07 13:42:11"
"1104","22","294","2004-10-07 12:15:02"
"1105","61","1653","1977-09-08 15:18:20"
"1106","90","1826","2004-03-08 14:36:50"
"1107","12","1875","1973-07-25 09:18:33"
"1108","92","1282","2004-08-23 17:47:26"
"1109","42","701","2011-08-26 09:13:30"
"1110","38","1846","1976-08-08 07:33:39"
"1111","16","1467","1970-06-01 07:22:26"
"1112","67","777","1996-10-15 16:00:38"
"1113","61","1342","1980-10-01 08:26:31"
"1114","56","1659","2012-08-29 01:55:51"
"1115","82","506","2023-07-23 12:51:01"
"1116","48","373","1985-06-09 07:40:45"
"1117","78","403","1989-04-11 20:39:31"
"1118","72","769","1986-03-14 07:47:40"
"1119","80","1995","2004-09-21 04:14:58"
"1120","0","1490","1974-12-02 20:41:07"
"1121","48","773","1995-03-29 15:58:25"
"1122","50","1430","1984-09-11 03:20:13"
"1123","16","1244","1983-01-03 12:18:09"
"1124","84","1711","2003-10-29 10:58:05"
"1125","26","1267","1975-06-27 10:05:38"
"1126","32","128","1998-01-03 19:19:51"
"1127","18","968","1976-08-08 09:23:34"
"1128","55","946","1981-01-15 15:17:22"
"1129","44","782","2017-02-08 07:35:17"
"1130","37","1331","1991-07-20 23:46:32"
"1131","89","1831","2012-12-05 14:26:52"
"1132","51","1093","2001-03-02 20:21:29"
"1133","34","1668","2009-08-16 00:54:02"
"1134","25","201","2019-02-18 19:51:47"
"1135","89","1150","1982-01-25 11:38:55"
"1136","64","1554","2010-02-11 02:30:21"
"1137","91","535","2015-06-25 15:14:56"
"1138","20","47","1995-10-12 20:32:01"
"1139","11","1303","2015-07-16 05:29:21"
"1140","38","1190","2004-01-20 18:31:39"
"1141","62","1699","1990-11-22 09:38:49"
"1142","49","871","1975-09-24 15:21:23"
"1143","81","800","1992-09-17 14:52:43"
"1144","51","636","1992-09-19 05:19:10"
"1145","69","178","1972-12-01 20:14:05"
"1146","35","321","2000-09-17 10:28:15"
"1147","64","939","2016-03-26 22:20:42"
"1148","5","1425","1984-05-26 14:58:08"
"1149","57","1363","1981-09-21 01:37:23"
"1150","50","739","2000-05-12 01:57:18"
"1151","39","132","2024-01-27 19:40:06"
"1152","42","376","2008-11-26 15:09:09"
"1153","33","1244","1978-05-09 18:28:52"
"1154","9","482","2020-09-20 13:42:51"
"1155","0","971","1987-04-26 17:24:36"
"1156","25","451","2013-03-12 03:44:49"
"1157","27","1679","1984-10-30 16:22:15"
"1158","24","1315","1998-01-01 23:50:36"
"1159","4","551","2007-07-06 22:34:03"
"1160","56","645","1990-11-25 10:07:33"
"1161","31","352","2013-10-05 10:34:19"
"1162","6","355","1988-11-05 07:49:40"
"1163","48","1516","2020-01-30 18:40:14"
"1164","71","1995","2002-01-10 03:08:18"
"1165","37","739","1993-01-01 20:18:44"
"1166","35","431","1972-07-02 13:08:09"
"1167","19","706","2009-08-29 02:49:28"
"1168","12","942","1981-05-20 14:44:09"
"1169","95","813","2023-11-16 11:11:13"
"1170","2","1468","2000-02-04 15:22:51"
"1171","21","1445","1971-02-16 14:34:48"
"1172","85","830","2021-04-09 06:49:07"
"1173","74","244","1993-07-11 06:06:22"
"1174","82","358","1993-07-10 09:36:45"
"1175","79","1798","2011-08-10 20:56:55"
"1176","65","1616","1974-11-18 08:10:11"
"1177","72","619","2013-01-28 02:56:10"
"1178","41","268","2019-12-29 12:45:24"
"1179","68","1300","1975-06-12 01:59:04"
"1180","82","887","2007-02-13 09:18:29"
"1181","64","232","2003-06-11 11:56:02"
"1182","22","314","2006-10-22 01:33:05"
"1183","46","204","1980-10-13 03:09:24"
"1184","46","1101","1985-03-25 03:02:43"
"1185","91","150","2007-12-04 05:33:34"
"1186","96","376","1997-11-30 04:30:37"
"1187","55","646","2015-10-29 11:27:30"
"1188","56","1738","1994-03-01 00:29:16"
"1189","12","594","2020-03-25 17:09:38"
"1190","43","470","1982-06-09 01:36:28"
"1191","39","1994","1978-03-13 10:47:35"
"1192","84","1748","1988-08-17 23:26:08"
"1193","7","621","1995-08-14 04:33:27"
"1194","74","1737","2020-11-27 17:15:32"
"1195","24","1140","1982-12-19 11:23:06"
"1196","69","714","1994-11-27 06:44:41"
"1197","15","1745","2009-03-10 20:05:49"
"1198","66","1502","1993-10-28 17:00:34"
"1199","27","1198","2015-10-05 11:39:38"
"1200","67","1399","2011-07-31 03:58:47"
"1201","27","604","1979-11-26 10:17:58"
"1202","50","800","1982-10-06 00:19:14"
"1203","23","542","1971-10-05 13:47:03"
"1204","31","1994","1992-11-07 18:35:09"
"1205","82","1267","1979-12-27 02:22:07"
"1206","13","329","1989-07-22 20:17:05"
"1207","3","569","2020-11-23 16:31:53"
"1208","68","1430","1985-01-18 16:44:32"
"1209","43","777","1981-01-14 02:01:34"
"1210","68","748","2020-04-18 12:59:14"
"1211","14","1238","1993-12-18 14:02:57"
"1212","7","763","1986-06-20 00:21:53"
"1213","81","1151","2022-01-14 02:21:11"
"1214","82","1408","1998-04-11 15:06:12"
"1215","76","1399","1972-08-02 04:36:08"
"1216","12","441","2012-06-20 23:26:06"
"1217","72","975","2001-09-11 03:21:12"
"1218","82","619","2003-11-29 00:14:10"
"1219","11","1407","1970-03-12 11:18:00"
"1220","91","1328","1982-10-09 00:03:38"
"1221","11","1792","1973-08-12 16:39:18"
"1222","56","842","1997-02-04 11:23:31"
"1223","41","1133","1978-09-10 19:40:18"
"1224","40","294","2019-10-18 02:15:07"
"1225","4","95","2000-02-17 09:12:32"
"1226","17","1253","1985-11-03 12:47:44"
"1227","7","1861","2010-08-25 18:49:58"
"1228","37","988","2000-08-09 22:15:06"
"1229","92","336","1985-01-03 22:19:45"
"1230","38","1311","1977-09-29 04:21:31"
"1231","66","1019","1991-06-08 22:52:55"
"1232","95","451","1974-03-30 04:54:26"
"1233","31","794","2004-07-14 13:19:06"
"1234","58","144","1977-01-18 07:50:41"
"1235","13","384","1989-10-06 18:40:47"
"1236","36","1843","2014-10-27 23:28:27"
"1237","30","871","1988-10-19 21:51:09"
"1238","69","878","1984-05-10 04:19:19"
"1239","74","666","2002-10-17 17:25:57"
"1240","28","1011","1974-09-29 23:46:47"
"1241","40","1178","1975-05-03 11:38:34"
"1242","76","414","1981-09-16 05:25:00"
"1243","87","339","1983-05-07 03:15:00"
"1244","1","804","1996-09-21 10:44:42"
"1245","38","377","2022-07-17 07:28:23"
"1246","86","1340","2022-09-03 13:10:13"
"1247","59","276","2022-12-12 04:00:14"
"1248","10","1995","1982-12-17 22:04:28"
"1249","86","884","1992-03-29 13:01:52"
"1250","89","232","2017-07-16 10:38:13"
"1251","21","578","2012-07-18 17:33:45"
"1252","29","1443","1983-11-26 13:19:36"
"1253","53","1570","2017-08-10 22:32:00"
"1254","77","884","2018-04-16 11:10:52"
"1255","38","837","1983-01-25 09:51:04"
"1256","59","243","2011-10-05 04:58:00"
"1257","84","756","2003-11-18 13:12:09"
"1258","30","1502","2020-10-31 21:57:49"
"1259","79","1487","1994-11-04 01:12:43"
"1260","82","16","2000-10-17 15:24:12"
"1261","9","1813","2021-05-29 05:17:29"
"1262","75","1171","2012-06-30 03:35:38"
"1263","34","1303","1988-04-30 23:02:05"
"1264","12","111","2006-10-27 15:43:34"
"1265","81","872","2022-02-10 12:16:33"
"1266","44","635","1995-06-29 12:25:40"
"1267","12","1298","1975-12-19 17:11:04"
"1268","85","1693","1993-03-10 01:54:24"
"1269","4","1552","1984-06-06 20:03:37"
"1270","36","559","2010-07-31 06:13:14"
"1271","6","551","1972-08-09 03:41:55"
"1272","0","1737","1976-04-10 00:01:52"
"1273","14","1408","1980-06-07 14:58:12"
"1274","12","890","1972-10-22 21:23:48"
"1275","66","638","2002-11-28 07:12:09"
"1276","7","782","1987-10-26 16:12:12"
"1277","54","777","2003-03-04 16:42:42"
"1278","21","284","1971-12-23 12:46:28"
"1279","18","749","1982-07-25 06:40:26"
"1280","60","1549","1990-08-04 16:13:36"
"1281","1","1239","1989-09-01 19:42:18"
"1282","87","1214","2018-03-03 08:07:14"
"1283","50","215","1993-03-09 23:34:54"
"1284","86","994","1975-02-19 06:36:12"
"1285","26","126","2017-01-02 22:44:55"
"1286","5","308","1971-05-04 13:30:27"
"1287","56","1468","2004-07-02 20:43:16"
"1288","78","369","1974-09-07 06:50:11"
